gene,a375_lfq_average,a375_log_lfq,fm55_lfq,fm55_log_lfq,citation,citation_source
EMC2,59180.5,5.7197220314377,32478.05,5.584444307165176,PMC9854651,pmcid
EMC3,17547.0,5.150178018605771,5418.716666666666,5.145802192610381,PMC9854651,pmcid
EMD,57215.666666666664,5.431146562613123,34322.0,5.349264572927785,PMC9854651,pmcid
EMG1,205960.0,4.9642832068903155,206213.33333333334,4.996192692997476,PMC9854651,pmcid
EML2,183885.0,4.89446375677935,162476.66666666666,4.837845067469768,PMC9854651,pmcid
EML3,94048.0,5.056672403497108,116073.16666666667,4.989466133068218,PMC9854651,pmcid
EML4,324326.6666666667,5.521835185750824,305076.6666666667,5.5517548730165664,PMC9854651,pmcid
ENAH,314305.0,5.196328202966489,302485.0,4.931930556999201,PMC9854651,pmcid
ENDOD1,52788.833333333336,5.027687940197531,55265.63333333333,4.827066497026073,PMC9854651,pmcid
ENGASE,,,3790.6666666666665,5.466833033523292,PMC9854651,pmcid
ENO1,6999989.416666667,5.909051326302695,9070799.25,6.091150849589299,PMC9854651,pmcid
ENO2,100073.66666666667,5.626879051128579,198768.83333333334,5.5444917916919465,PMC9854651,pmcid
ENO3,271.42833333333334,5.592620821321982,126.045,4.338021317106514,PMC9854651,pmcid
ENOPH1,163222.33333333334,4.307909454871517,127230.0,5.837173724724285,PMC9854651,pmcid
ENPP4,44625.5,5.865184940598415,,,PMC9854651,pmcid
ENSA,382065.0,5.600253919030564,453425.0,5.618313127318405,PMC9854651,pmcid
ENTHD2,10855.333333333334,5.258377841581111,823.0,5.218452349380557,PMC9854651,pmcid
ENY2,97946.5,5.079961671297708,89435.16666666667,5.046389797097272,PMC9854651,pmcid
EOGT,16308.5,5.7461695615138915,26284.666666666668,5.706477389139179,PMC9854651,pmcid
EPB41L1,22082.083333333332,4.087618387536539,21322.166666666668,5.143134553203593,PMC9854651,pmcid
EPB41L2,198466.66666666666,5.2252618858927,177120.0,5.029163192078359,PMC9854651,pmcid
EPHA2,194501.66666666666,5.076204595760902,100118.5,5.991807699745238,PMC9854651,pmcid
EPHX1,86854.16666666667,5.905299259979959,53996.666666666664,5.835342785353735,PMC9854651,pmcid
EPM2AIP1,32812.0,5.851669001166914,50005.333333333336,5.773635317354335,PMC9854651,pmcid
EPN1,179856.66666666666,5.7607741999199416,150741.66666666666,5.747615052609716,PMC9854651,pmcid
EPRS,721028.3333333334,5.6806602817004705,682546.6666666666,5.677063745042541,PMC9854651,pmcid
EPS15,60734.333333333336,5.66548874445279,74217.83333333333,5.6969414618669,PMC9854651,pmcid
EPS15L1,40314.166666666664,5.618543154334718,62168.333333333336,5.6869965425050415,PMC9854651,pmcid
EPS8,173440.0,5.707068887056601,137913.33333333334,5.726903715625996,PMC9854651,pmcid
EPS8L2,78318.83333333333,5.731928386545486,25516.649999999998,5.361554713135707,PMC9854651,pmcid
EPT1,60895.0,5.35005409357903,15488.833333333334,5.3223157938970544,PMC9854651,pmcid
ERAP1,324126.6666666667,5.208401042579736,279750.0,5.798208531027088,PMC9854651,pmcid
ERBB2IP,,,4457.416666666667,5.839595351795861,PMC9854651,pmcid
ERC1,71869.33333333333,5.807169579930125,68364.0,6.601893479859829,PMC9854651,pmcid
ERCC1,18250.5,4.26127476710846,11238.833333333334,4.050721230877803,PMC9854651,pmcid
ERCC4,65371.166666666664,4.8153862358053585,49739.5,4.696701415265796,PMC9854651,pmcid
ERCC5,212881.0,5.328136901629117,147940.0,5.170085614365889,PMC9854651,pmcid
ERCC6L,91551.5,5.875497269136166,34085.333333333336,5.0999337331828976,PMC9854651,pmcid
ERGIC1,63875.0,6.663094436779525,59497.4,5.4633777983184935,PMC9854651,pmcid
ERGIC2,22695.5,5.0713664367591305,24242.5,5.803774526253931,PMC9854651,pmcid
ERH,7086.349999999999,5.546641355554889,70287.5,5.006346220346995,PMC9854651,pmcid
ERI1,32685.5,5.821082076554091,34527.0,5.654532690613644,PMC9854651,pmcid
ERI3,40886.166666666664,4.989453525766315,5174.666666666667,5.430018587145233,PMC9854651,pmcid
ERLEC1,10636.766666666666,5.6350747276723485,5636.216666666667,5.134713532671989,PMC9854651,pmcid
ERLIN2;ERLIN1,40449.333333333336,5.41174593601263,52969.5,5.863219727724989,PMC9854651,pmcid
ERO1L,519265.0,5.103769523193673,447625.0,6.228691159910961,PMC9854651,pmcid
ERO1LB,30000.0,5.932449241905426,72515.83333333333,5.491366363642305,PMC9854651,pmcid
ERP29,638508.3333333334,6.264727335566371,670360.0,5.1983912980449825,PMC9854651,pmcid
ERP44,226138.33333333334,5.464300725903642,302825.0,5.20337742847023,PMC9854651,pmcid
ESD,456838.3333333333,5.325847346414221,441796.6666666667,4.215637563435061,PMC9854651,pmcid
ESF1,54842.333333333336,5.1470318746764825,27161.0,4.032350097382886,PMC9854651,pmcid
ESYT1,310386.6666666667,4.252788326795938,295056.6666666667,5.153459155979318,PMC9854651,pmcid
ESYT2,119644.16666666667,3.8719521938418877,112297.33333333333,4.807192147364742,PMC9854651,pmcid
ETF1,547320.0,5.078068752325646,603881.6666666666,2.61689542640076,PMC9854651,pmcid
ETFA,643801.6666666666,4.953638903390939,585378.3333333334,3.2431000863239836,PMC9854651,pmcid
ETFB,312025.0,3.090481434280227,358330.0,4.580924975675619,PMC9854651,pmcid
ETHE1,94651.7,4.164868150716861,99146.0,4.897311792683485,PMC9854651,pmcid
ETNK1,49585.666666666664,4.872616555783219,21386.0,5.073290564288412,PMC9854651,pmcid
ETS1;ETS2,,,2584.4,4.536057368317677,PMC9854651,pmcid
EWSR1,245708.5,5.001926161243097,331978.3333333333,4.152227171838142,PMC9854651,pmcid
EXOC1,85440.66666666667,5.1165856081294345,98792.16666666667,4.751934414534505,PMC9854651,pmcid
EXOC2,59773.666666666664,4.771483365099926,79995.16666666667,4.511589946072136,PMC9854651,pmcid
EXOC3,49542.333333333336,4.594515932890986,60173.166666666664,3.7338964432581623,PMC9854651,pmcid
EXOC4,134963.16666666666,4.782392590031211,114649.0,4.53557258697551,PMC9854651,pmcid
EXOC5,35569.5,4.77217863007645,40478.166666666664,5.31431674245033,PMC9854651,pmcid
EXOC6,59276.5,4.244202876082984,46369.5,5.21079100060402,PMC9854651,pmcid
EXOC6B,33675.333333333336,4.757514962626543,32838.0,5.064731832869437,PMC9854651,pmcid
EXOC7,116169.83333333333,5.313782883155197,100108.5,5.484408992547601,PMC9854651,pmcid
EXOC8,79987.16666666667,5.264546304099847,72835.33333333333,5.480703843190972,PMC9854651,pmcid
EXOSC1,52613.5,4.973349564392518,35853.833333333336,4.742455151316786,PMC9854651,pmcid
EXOSC10,50862.666666666664,5.510982658540562,32521.833333333332,3.5787155962987423,PMC9854651,pmcid
EXOSC2,70183.66666666667,5.497351289878978,85223.16666666667,5.298348288650472,PMC9854651,pmcid
EXOSC3,146179.5,4.722542063923776,129315.0,2.1005256225989117,PMC9854651,pmcid
EXOSC4,124235.0,5.000319812485194,121435.0,5.104589527179372,PMC9854651,pmcid
EXOSC5,60225.01666666666,2.433655179978333,86114.5,5.656505461672119,PMC9854651,pmcid
EXOSC6,91529.16666666667,5.212779581990369,128645.0,2.91539983521227,PMC9854651,pmcid
EXOSC7,46283.666666666664,4.649583095137604,32062.5,4.951508320655102,PMC9854651,pmcid
EXOSC8,20536.0,5.582137254900982,16174.0,4.419702473812301,PMC9854651,pmcid
EXOSC9,102621.66666666667,4.035643163820346,111556.16666666667,4.328831333730102,PMC9854651,pmcid
EYA3,49920.666666666664,4.990988921618713,47968.333333333336,5.248267603534647,PMC9854651,pmcid
EYA4,45583.0,4.2124140179574665,31280.166666666668,5.000514334278146,PMC9854651,pmcid
EZR,930108.3333333334,5.297687575591043,756855.0,4.732366950694166,PMC9854651,pmcid
F2R,4270.7,5.288923327106638,,,PMC9854651,pmcid
F8A1,67438.16666666667,4.93879065775071,50213.5,4.699016326610278,PMC9854651,pmcid
FABP5,73880.5,4.516032702878934,58252.333333333336,5.178233312714562,PMC9854651,pmcid
FABP7,24697.5,5.2549265402523115,32225.0,5.834132350046804,PMC9854651,pmcid
FADD,138228.33333333334,5.140597071613618,94179.66666666667,4.9739571489960275,PMC9854651,pmcid
FADS1,49087.166666666664,5.857952330972619,8053.833333333333,4.870508271690043,PMC9854651,pmcid
FAF1,408869.8333333333,4.7834342687006295,426973.3333333333,4.793569224552668,PMC9854651,pmcid
FAF2,98634.33333333333,4.605457686935601,74189.0,5.139606255393895,PMC9854651,pmcid
FAH,33349.666666666664,5.239149264858293,41426.166666666664,4.406823656647326,PMC9854651,pmcid
FAHD1,17558.816666666666,4.8938662094300485,50264.5,4.190018706592175,PMC9854651,pmcid
FAHD2A;FAHD2B,63922.833333333336,4.784581634807665,53525.0,5.446770095200388,PMC9854651,pmcid
FAIM,9370.766666666668,5.510714762935219,2401.9666666666667,3.6490832326000273,PMC9854651,pmcid
FAM103A1,31911.5,4.856543616319146,34979.166666666664,4.834827465504305,PMC9854651,pmcid
FAM107B,38819.333333333336,4.961665464272736,35716.5,4.532567545484818,PMC9854651,pmcid
FAM114A1,142295.0,4.805330913142769,118570.33333333333,4.7744979877399025,PMC9854651,pmcid
FAM114A2,91471.16666666667,4.355939755038726,61773.833333333336,4.384577404282192,PMC9854651,pmcid
FAM118A,11076.199999999999,3.850422598648419,6888.516666666667,4.846878096517459,PMC9854651,pmcid
FAM118B,29505.966666666664,4.5143551328870695,22755.333333333332,4.538158844783081,PMC9854651,pmcid
FAM120A,159740.0,4.61157639464448,148468.33333333334,3.713882379348315,PMC9854651,pmcid
FAM129A,182245.0,4.0268096324488445,100355.66666666667,3.750987679847022,PMC9854651,pmcid
FAM129B,1055141.6666666667,4.606911368172258,881743.3333333334,4.724025873478059,PMC9854651,pmcid
FAM134C,68280.33333333333,5.715389050846302,65583.16666666667,5.6509143340199595,PMC9854651,pmcid
FAM136A,42738.11666666667,4.477121254719663,79875.38333333333,4.860432842137098,PMC9854651,pmcid
FAM160B1,33227.0,5.805166569723264,34515.65,5.826308092290556,PMC9854651,pmcid
FAM167A,95480.83333333333,5.354374187042571,292905.0,5.481191725893641,PMC9854651,pmcid
FAM172A,6453.666666666667,5.659762538444128,23408.5,5.645222434818046,PMC9854651,pmcid
FAM175B,136805.0,4.739115924094018,124095.0,4.433945755538029,PMC9854651,pmcid
FAM188A,24783.933333333334,5.491903056924218,53097.5,5.469905431765517,PMC9854651,pmcid
FAM192A,69789.16666666667,5.077891529140554,103903.66666666667,5.050369443417567,PMC9854651,pmcid
FAM195B,26616.8,5.738241318288563,62295.5,5.780951844997684,PMC9854651,pmcid
FAM213A,100363.66666666667,5.808752096647823,118740.66666666667,5.767436643810254,PMC9854651,pmcid
FAM216A,22593.166666666668,5.494189391861649,18869.666666666668,5.554283169564502,PMC9854651,pmcid
FAM21A,85754.16666666667,4.976128418553266,87622.33333333333,4.996275197482623,PMC9854651,pmcid
FAM21C,17367.666666666668,4.695356156587444,16568.25,4.3301295624875245,PMC9854651,pmcid
FAM3C,143889.33333333334,5.390420180652828,203416.66666666666,3.4123597323681314,PMC9854651,pmcid
FAM45A;FAM45B,38836.333333333336,4.931664628361038,27261.5,5.5211097402677956,PMC9854651,pmcid
FAM49B,582250.0,4.776509897363847,506748.3333333333,4.994722510292982,PMC9854651,pmcid
FAM50A,162660.0,4.694976457032365,173308.33333333334,4.903063747574338,PMC9854651,pmcid
FAM65A,22373.333333333332,5.130215259635345,18985.666666666668,4.779402867228259,PMC9854651,pmcid
FAM84B,126481.33333333333,4.55107776035679,139945.0,5.059370271046979,PMC9854651,pmcid
FAM91A1,114025.0,4.772882552670983,109432.33333333333,4.607220834252179,PMC9854651,pmcid
FAM98A,58245.5,4.527311903255033,78267.5,4.666232412945369,PMC9854651,pmcid
FAM98B,191428.33333333334,5.065093366283505,239325.0,4.516376698526149,PMC9854651,pmcid
FANCD2,27773.333333333332,4.443628006556046,15003.166666666666,4.17618293376987,PMC9854651,pmcid
FANCI,81438.33333333333,4.910828877080808,33593.166666666664,4.526250944628728,PMC9854651,pmcid
FARS2,24986.5,4.903020313330248,12567.666666666666,5.0004709540664605,PMC9854651,pmcid
FARSA,265063.3333333333,4.721097193265077,241018.33333333334,4.862342112129638,PMC9854651,pmcid
FARSB,202781.66666666666,4.706399125958812,182618.33333333334,4.554535595331978,PMC9854651,pmcid
FASN,1711866.6666666667,4.846236053698462,1604250.0,4.512175019828171,PMC9854651,pmcid
FASTKD2,29575.833333333332,5.164886472066956,22475.0,4.930557667394456,PMC9854651,pmcid
FASTKD5,160349.5,5.094243964322999,145060.33333333334,5.111648904148695,PMC9854651,pmcid
FAU,558203.3333333334,4.779776928857021,644965.0,5.084343877152251,PMC9854651,pmcid
FBL,41900.0,4.622214022966295,22539.666666666668,4.352947489088183,PMC9854651,pmcid
FBXL12,31025.833333333332,4.961559508317322,23204.833333333332,4.935076284319964,PMC9854651,pmcid
FBXL18,159933.33333333334,4.665427757151403,141320.0,5.109392911303397,PMC9854651,pmcid
FBXO22,129236.0,4.312515855663387,59741.333333333336,4.505997382455892,PMC9854651,pmcid
FBXO30,24749.833333333332,5.011239063703294,18007.666666666668,4.208817438774598,PMC9854651,pmcid
FBXO45,1461.4833333333333,4.698280376508529,7574.683333333333,5.047493582466397,PMC9854651,pmcid
FBXO7,115721.83333333333,4.658802904446173,93057.33333333333,4.6809546291035655,PMC9854651,pmcid
FBXW9,32538.333333333332,5.968533535466625,49635.166666666664,4.495269058397428,PMC9854651,pmcid
FCHO2,45579.0,3.6304990650066444,33611.5,5.879012684345889,PMC9854651,pmcid
FDFT1,76558.66666666667,4.828905755309262,47495.166666666664,4.700820493784436,PMC9854651,pmcid
FDPS,630815.0,4.868529825946685,532978.3333333334,4.765313325981243,PMC9854651,pmcid
FDXR,80643.16666666667,4.392652994103607,46500.833333333336,4.5081929260254405,PMC9854651,pmcid
FECH,63014.333333333336,4.690967965150513,67925.33333333333,3.9060026380399018,PMC9854651,pmcid
FEN1,741555.0,5.61158506922353,748391.6666666666,5.630400751962193,PMC9854651,pmcid
FERMT1,246813.33333333334,4.9940281135394535,256515.0,4.8703395172272215,PMC9854651,pmcid
FERMT2,156281.66666666666,4.523091497456443,137258.33333333334,4.617274748105516,PMC9854651,pmcid
FGFR1OP,,,1372.8333333333333,4.701261366820905,PMC9854651,pmcid
FH,1099920.0,4.244495244346077,1005736.6666666666,4.728556675966476,PMC9854651,pmcid
FHOD1,222846.66666666666,4.805656016521222,184391.66666666666,3.3805669761796358,PMC9854651,pmcid
FIBP,48553.833333333336,3.971775124023525,48772.5,4.543809458762461,PMC9854651,pmcid
FIG4,4960200.0,4.503947218684645,3507133.3333333335,4.552868894080979,PMC9854651,pmcid
FIP1L1,157820.0,4.589048072728266,109227.0,5.0739760407878345,PMC9854651,pmcid
FIS1,130523.0,5.15318963999602,156628.33333333334,4.790804552023448,PMC9854651,pmcid
FKBP10,533725.0,4.961284218318282,658536.6666666666,3.838125713513426,PMC9854651,pmcid
FKBP11,,,15990.333333333334,4.357083201686709,PMC9854651,pmcid
FKBP14,7268.2,4.044390789084387,10178.833333333334,5.171633833281952,PMC9854651,pmcid
FKBP15,83318.5,4.469909847448908,78639.16666666667,5.0015419003170924,PMC9854651,pmcid
FKBP1A,214818.93333333335,5.203413680096452,471403.3333333333,5.945342184747249,PMC9854651,pmcid
FKBP2,163222.5,5.260655622025968,194010.0,4.816792382639181,PMC9854651,pmcid
FKBP3,472933.3333333333,6.023310773303042,455496.6666666667,4.90241295541249,PMC9854651,pmcid
FKBP4,534556.6666666666,4.834295632601951,511896.6666666667,4.538016056451115,PMC9854651,pmcid
FKBP5,63289.0,4.630815380268491,43076.666666666664,5.466726785317227,PMC9854651,pmcid
FKBP8,103083.16666666667,4.521491131460435,88247.33333333333,4.3693735853072875,PMC9854651,pmcid
FKBP9,136270.0,4.9799162007671525,257628.33333333334,5.093754283383056,PMC9854651,pmcid
FLAD1,74813.5,3.809806530239593,58975.0,4.725074073590616,PMC9854651,pmcid
FLII,135775.25,5.097589474563263,107320.25,4.780917044360959,PMC9854651,pmcid
FLNA,1757333.3333333333,6.244854146866291,1556316.6666666667,6.192097968356492,PMC9854651,pmcid
FLNB,1035326.2166666667,5.625069847250043,708454.3333333334,5.441967930574229,PMC9854651,pmcid
FLYWCH2;FLYWCH1,79532.33333333333,5.1361019704303486,74239.16666666667,5.016630873688097,PMC9854651,pmcid
FMNL1,53208.166666666664,4.394170232201589,13326.0,4.794456675940815,PMC9854651,pmcid
FMNL2,42517.333333333336,4.843788012565359,37521.166666666664,5.07459948293299,PMC9854651,pmcid
FMNL3,80649.33333333333,4.425155841300959,107550.33333333333,4.275764228405211,PMC9854651,pmcid
FMR1,20127.0,4.3037790465955315,19413.433333333334,4.288102348673385,PMC9854651,pmcid
FN3KRP,26088.25,5.001576519362496,39811.666666666664,4.942614814013333,PMC9854651,pmcid
FNBP1,56154.166666666664,4.3539771060631685,45773.0,4.2192766390482,PMC9854651,pmcid
FNDC3A,30906.166666666668,4.933255230946629,21303.333333333332,5.308386533369564,PMC9854651,pmcid
FNTA,50908.666666666664,4.23974147521971,38547.666666666664,4.435549748189795,PMC9854651,pmcid
FOCAD,96156.5,5.158028600426011,72295.83333333333,5.704792328997357,PMC9854651,pmcid
FOSL1,21265.616666666665,4.589238219993165,14102.166666666666,5.238819445770296,PMC9854651,pmcid
FOXK1,102629.83333333333,5.765109497206718,101733.16666666667,4.2784258516507565,PMC9854651,pmcid
FOXK2,9600.955,5.211280767964129,1108.6333333333334,5.145957386466343,PMC9854651,pmcid
FRA10AC1,26124.333333333332,4.349730693100981,18878.166666666668,5.039145659415713,PMC9854651,pmcid
FRG1,102822.83333333333,5.102026435167804,117783.33333333333,4.893581461920755,PMC9854651,pmcid
FRMD4A,51789.333333333336,5.057000080912976,59727.166666666664,5.378988067585211,PMC9854651,pmcid
FRMD8,3897.5,4.765262377755372,3908.5,4.099254653353759,PMC9854651,pmcid
FRYL,55666.666666666664,5.282006218182949,56283.833333333336,5.382050078934504,PMC9854651,pmcid
FSCN1,1977233.3333333333,4.39770542630887,1861016.6666666667,5.2615443748731225,PMC9854651,pmcid
FSD1,108313.83333333333,5.423349655185532,95153.66666666667,6.205272047963228,PMC9854651,pmcid
FTO,93610.16666666667,5.307028688208573,91794.83333333333,4.351699700405266,PMC9854651,pmcid
FTSJ1,62764.0,6.233469935466169,63551.0,5.161548671089749,PMC9854651,pmcid
FTSJ3,110626.0,4.4709369902220155,101360.83333333333,5.809536147628612,PMC9854651,pmcid
FUBP1,467535.0,5.205067610054422,513785.0,4.365578453484479,PMC9854651,pmcid
FUBP3,164935.0,5.746792425567071,132451.66666666666,5.1502036287628075,PMC9854651,pmcid
FUCA1,4365.833333333333,4.491723455189554,10179.35,4.7762749111513925,PMC9854651,pmcid
FUCA2,32723.766666666666,5.2039389889121495,23533.333333333332,4.255457443000508,PMC9854651,pmcid
FUS,733876.6666666666,5.1113835076494505,695483.3333333334,3.8793644814699717,PMC9854651,pmcid
FXR1,151691.66666666666,4.393572278717775,136908.33333333334,4.968750603159511,PMC9854651,pmcid
FXR2,94259.33333333333,3.16479386705395,86811.0,4.6957894845069035,PMC9854651,pmcid
FYCO1,41118.5,5.0634153053790145,24083.5,4.526487894414926,PMC9854651,pmcid
G3BP1,856890.0,4.512395303896663,826508.3333333334,4.676649416008047,PMC9854651,pmcid
G3BP2,124891.5,4.658764792559011,133119.5,5.726709554420505,PMC9854651,pmcid
G6PD,850600.0,4.883994361232324,703663.3333333334,4.667460735875445,PMC9854651,pmcid
GAA,72189.66666666667,5.799902011764943,116491.83333333333,4.832031778329856,PMC9854651,pmcid
GABARAP;GABARAPL1,85431.33333333333,4.90656757315474,112498.83333333333,5.87412894299041,PMC9854651,pmcid
GABARAPL2,30437.833333333332,4.7994393459545215,34807.666666666664,5.409112766043375,PMC9854651,pmcid
GABPA,60012.35,5.8701433675163655,70505.66666666667,5.137538721142653,PMC9854651,pmcid
GADD45GIP1,23082.166666666668,5.392368617422305,22311.5,3.1376178156000405,PMC9854651,pmcid
GAK,112962.16666666667,5.193908034113259,85128.66666666667,6.002484283717596,PMC9854651,pmcid
GALE,366766.6666666667,6.041361098956393,315408.3333333333,5.265741289806212,PMC9854651,pmcid
GALK1,187555.0,5.348006142307769,136112.33333333334,4.688175017399598,PMC9854651,pmcid
GALK2,151362.83333333334,4.686223523220219,123887.16666666667,6.544952277096267,PMC9854651,pmcid
GALNT2,132425.0,6.695499188011415,196836.66666666666,5.038330005599612,PMC9854651,pmcid
GALT,19901.233333333334,5.198162039046076,24940.5,5.194870326670163,PMC9854651,pmcid
GAMT,188273.33333333334,5.1156870472524645,132333.33333333334,5.8185799610558515,PMC9854651,pmcid
